game_id,game_date,away,home,final_away_total,final_home_total,before_target_team,after_target_team,changed_target_team,before_target_side,after_target_side,changed_target_side,before_confidence,after_confidence,changed_confidence,before_profile_type,after_profile_type,changed_profile_type,before_model_result,after_model_result,changed_model_result,before_predicted_team,after_predicted_team,changed_predicted_team,before_actual_winner,after_actual_winner,changed_actual_winner,before_signal_gap,after_signal_gap,changed_signal_gap,before_core_area_split,after_core_area_split,changed_core_area_split,before_core_area_leader,after_core_area_leader,changed_core_area_leader,before_core_gap,after_core_gap,changed_core_gap,before_team_comp_away_count,after_team_comp_away_count,changed_team_comp_away_count,before_team_comp_home_count,after_team_comp_home_count,changed_team_comp_home_count,before_team_comp_neutral_count,after_team_comp_neutral_count,changed_team_comp_neutral_count,before_edge_strength,after_edge_strength,changed_edge_strength,before_edge_score,after_edge_score,changed_edge_score,before_signal_alignment_code,after_signal_alignment_code,changed_signal_alignment_code,before_ranking_available,after_ranking_available,before_ranking_as_of_date,after_ranking_as_of_date,before_ranking_window_type,after_ranking_window_type,before_ranking_max_data_lag_days,after_ranking_max_data_lag_days,before_ranking_away_metric_count,after_ranking_away_metric_count,before_ranking_home_metric_count,after_ranking_home_metric_count,before_ranking_source_data_dates,after_ranking_source_data_dates,before_lean_summary,after_lean_summary,before_confidence_context,after_confidence_context,before_core_area_leaders_json,after_core_area_leaders_json
20250904_DAL@PHI,2025-09-04,DAL,PHI,20,24,None,None,False,,,False,Low,Low,False,no_clear_edge,no_clear_edge,False,No Pick,No Pick,False,None,None,False,PHI,PHI,False,2,0,True,0-3,,True,home,neutral,True,0.231,,True,2,0,True,3,0,True,0,0,False,low,none,True,0.2,0,True,not_applicable,not_applicable,False,False,False,,,regular_season_to_date,regular_season_to_date,,,,,,,,,No strong directional edge,No strong directional edge,Signals are not separated enough to support a clear lean,Signals are not separated enough to support a clear lean,"{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""home"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""neutral""}",{}
20250907_BAL@BUF,2025-09-07,BAL,BUF,40,41,BAL edge,None,True,away,,True,Low,Low,False,confirmed_edge,no_clear_edge,True,Incorrect,No Pick,True,BAL,None,True,BUF,BUF,False,10,0,True,3-1,,True,away,neutral,True,0.324,,True,5,0,True,0,0,False,0,0,False,strong,none,True,1.0,0,True,strong,not_applicable,True,False,False,,,regular_season_to_date,regular_season_to_date,,,,,,,,,BAL holds the broader matchup edge,No strong directional edge,Core Areas support the same side as the signal lean,Signals are not separated enough to support a clear lean,"{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""away""}",{}
20250907_DET@GB,2025-09-07,DET,GB,13,27,GB edge,None,True,home,,True,Low,Low,False,confirmed_edge,no_clear_edge,True,Correct,No Pick,True,GB,None,True,GB,GB,False,7,0,True,0-4,,True,home,neutral,True,0.343,,True,0,0,False,5,0,True,0,0,False,strong,none,True,1.0,0,True,strong,not_applicable,True,False,False,,,regular_season_to_date,regular_season_to_date,,,,,,,,,GB holds the broader matchup edge,No strong directional edge,Core Areas support the same side as the signal lean,Signals are not separated enough to support a clear lean,"{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""home"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""home""}",{}
20250907_MIA@IND,2025-09-07,MIA,IND,8,33,None,None,False,,,False,Low,Low,False,no_clear_edge,no_clear_edge,False,No Pick,No Pick,False,None,None,False,IND,IND,False,1,0,True,2-1,,True,neutral,neutral,False,0.002,,True,3,0,True,2,0,True,0,0,False,low,none,True,0.2,0,True,not_applicable,not_applicable,False,False,False,,,regular_season_to_date,regular_season_to_date,,,,,,,,,No strong directional edge,No strong directional edge,Signals are not separated enough to support a clear lean,Signals are not separated enough to support a clear lean,"{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""neutral"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""away""}",{}
20250914_BUF@NYJ,2025-09-14,BUF,NYJ,30,10,NYJ edge,None,True,home,,True,Low,Low,False,coin_flip_profile,no_clear_edge,True,Incorrect,No Pick,True,NYJ,None,True,BUF,BUF,False,3,1,True,2-1,3-1,True,neutral,neutral,False,0.013,0.009,True,1,2,True,3,3,False,1,0,True,moderate,low,True,0.4,0.2,True,mixed,not_applicable,True,True,True,2025-09-11,2025-09-11,regular_season_to_date,regular_season_to_date,4,4,52,52,52,52,2025-09-07,2025-09-07,"This matchup is close overall, with a slight lean toward NYJ",No strong directional edge,"Core Areas are nearly even, limiting confidence",Signals are not separated enough to support a clear lean,"{""Defensive Control"": ""neutral"", ""Disruption and Turnovers"": ""home"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""away""}","{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""away""}"
20250914_CAR@ARI,2025-09-14,CAR,ARI,22,27,ARI edge,ARI edge,False,home,home,False,Low,Low,False,confirmed_edge,confirmed_edge,False,Correct,Correct,False,ARI,ARI,False,ARI,ARI,False,9,9,False,0-4,0-4,False,home,home,False,0.44,0.484,True,1,1,False,4,4,False,0,0,False,strong,strong,False,0.6,0.6,False,strong,strong,False,True,True,2025-09-11,2025-09-11,regular_season_to_date,regular_season_to_date,4,4,52,52,51,51,2025-09-07,2025-09-07,ARI holds the broader matchup edge,ARI holds the broader matchup edge,Core Areas support the same side as the signal lean,Core Areas support the same side as the signal lean,"{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""home"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""home""}","{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""home"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""home""}"
20250914_CHI@DET,2025-09-14,CHI,DET,21,52,CHI edge,CHI edge,False,away,away,False,Low,Low,False,confirmed_edge,confirmed_edge,False,Incorrect,Incorrect,False,CHI,CHI,False,DET,DET,False,8,8,False,3-0,3-1,True,away,away,False,0.532,0.335,True,5,4,True,0,1,True,0,0,False,strong,strong,False,1.0,0.6,True,mixed,strong,True,True,True,2025-09-11,2025-09-11,regular_season_to_date,regular_season_to_date,4,4,52,52,52,52,"2025-09-07,2025-09-08","2025-09-07,2025-09-08",CHI holds the broader matchup edge,CHI holds the broader matchup edge,Core Areas support the same side as the signal lean,Core Areas support the same side as the signal lean,"{""Defensive Control"": ""neutral"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""away""}","{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""home""}"
20250914_CLE@BAL,2025-09-14,CLE,BAL,17,41,BAL edge,BAL edge,False,home,home,False,Low,Low,False,coin_flip_profile,conflicting_profile,True,Correct,Correct,False,BAL,BAL,False,BAL,BAL,False,3,4,True,1-1,3-1,True,neutral,away,True,0.002,0.16,True,2,3,True,3,2,True,0,0,False,low,low,False,0.2,0.2,False,mixed,strong,True,True,True,2025-09-11,2025-09-11,regular_season_to_date,regular_season_to_date,4,4,52,52,51,51,2025-09-07,2025-09-07,"This matchup is close overall, with a slight lean toward BAL","BAL has signal support, but Core Areas do not fully confirm the edge","Core Areas are nearly even, limiting confidence",Core Area context conflicts with the signal lean,"{""Defensive Control"": ""neutral"", ""Disruption and Turnovers"": ""neutral"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""away""}","{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""away""}"
20250914_LAR@TEN,2025-09-14,LAR,TEN,33,19,LAR edge,None,True,away,,True,Low,Low,False,confirmed_edge,no_clear_edge,True,Correct,No Pick,True,LAR,None,True,LAR,LAR,False,4,0,True,3-1,3-0,True,away,away,False,0.434,0.421,True,3,4,True,1,1,False,1,0,True,moderate,strong,True,0.4,0.6,True,strong,not_applicable,True,True,True,2025-09-11,2025-09-11,regular_season_to_date,regular_season_to_date,4,4,52,52,50,50,2025-09-07,2025-09-07,LAR holds the broader matchup edge,No strong directional edge,Core Areas support the same side as the signal lean,Signals are not separated enough to support a clear lean,"{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""away""}","{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""neutral"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""away""}"
20250914_PHI@KC,2025-09-14,PHI,KC,20,17,PHI edge,PHI edge,False,away,away,False,Low,Low,False,coin_flip_profile,confirmed_edge,True,Correct,Correct,False,PHI,PHI,False,PHI,PHI,False,3,5,True,2-2,4-0,True,neutral,away,True,0.054,0.444,True,3,5,True,2,0,True,0,0,False,low,strong,True,0.2,1.0,True,mixed,mixed,False,True,True,2025-09-11,2025-09-11,regular_season_to_date,regular_season_to_date,7,7,54,54,52,52,"2025-09-04,2025-09-05","2025-09-04,2025-09-05","This matchup is close overall, with a slight lean toward PHI",PHI holds the broader matchup edge,"Core Areas are nearly even, limiting confidence",Core Areas support the same side as the signal lean,"{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""home""}","{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""away"", ""Field Control (Special Teams)"": ""away"", ""Offensive Output"": ""neutral"", ""Scoring Efficiency"": ""away""}"
20250914_SF@NO,2025-09-14,SF,NO,26,21,NO edge,SF edge,True,home,away,True,Low,Low,False,coin_flip_profile,confirmed_edge,True,Incorrect,Correct,True,NO,SF,True,SF,SF,False,3,3,False,2-2,3-1,True,neutral,away,True,0.004,0.24,True,2,4,True,3,0,True,0,1,True,low,moderate,True,0.2,0.8,True,mixed,mixed,False,True,True,2025-09-11,2025-09-11,regular_season_to_date,regular_season_to_date,4,4,52,52,52,52,2025-09-07,2025-09-07,"This matchup is close overall, with a slight lean toward NO",SF holds the broader matchup edge,"Core Areas are nearly even, limiting confidence",Core Areas support the same side as the signal lean,"{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""home"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""away""}","{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""home"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""away""}"
20250921_CIN@MIN,2025-09-21,CIN,MIN,10,48,CIN edge,CIN edge,False,away,away,False,Low,High,True,split_profile,confirmed_edge,True,Incorrect,Incorrect,False,CIN,CIN,False,MIN,MIN,False,6,7,True,2-2,3-0,True,home,away,True,0.173,0.28,True,4,5,True,1,0,True,0,0,False,strong,strong,False,0.6,1.0,True,mixed,mixed,False,True,True,2025-09-18,2025-09-18,regular_season_to_date,regular_season_to_date,4,4,52,52,52,52,2025-09-14,2025-09-14,"CIN shows a slight signal lean, but the broader profile is mixed",CIN holds the broader matchup edge,"Core Areas are split, limiting confidence",Core Areas support the same side as the signal lean,"{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""away""}","{""Defensive Control"": ""neutral"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""away""}"
20250921_LAR@PHI,2025-09-21,LAR,PHI,26,33,None,None,False,,,False,Low,Low,False,no_clear_edge,no_clear_edge,False,No Pick,No Pick,False,None,None,False,PHI,PHI,False,1,0,True,3-0,3-1,True,away,neutral,True,0.345,0.037,True,3,2,True,2,3,True,0,0,False,low,low,False,0.2,0.2,False,not_applicable,not_applicable,False,True,True,2025-09-18,2025-09-18,regular_season_to_date,regular_season_to_date,4,4,52,52,55,55,2025-09-14,2025-09-14,No strong directional edge,No strong directional edge,Signals are not separated enough to support a clear lean,Signals are not separated enough to support a clear lean,"{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""neutral"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""away""}","{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""neutral"", ""Field Control (Special Teams)"": ""home"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""away""}"
20250921_PIT@NE,2025-09-21,PIT,NE,21,14,NE edge,None,True,home,,True,Low,Low,False,split_profile,no_clear_edge,True,Incorrect,No Pick,True,NE,None,True,PIT,PIT,False,7,0,True,2-2,0-4,True,home,home,False,0.142,0.363,True,1,2,True,4,2,True,0,1,True,strong,none,True,0.6,0.0,True,strong,not_applicable,True,True,True,2025-09-18,2025-09-18,regular_season_to_date,regular_season_to_date,4,4,52,52,52,52,2025-09-14,2025-09-14,"NE shows a slight signal lean, but the broader profile is mixed",No strong directional edge,"Core Areas are split, limiting confidence",Signals are not separated enough to support a clear lean,"{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""home"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""home""}","{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""home"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""home""}"
20250928_GB@DAL,2025-09-28,GB,DAL,40,40,GB edge,GB edge,False,away,away,False,High,Low,True,confirmed_edge,coin_flip_profile,True,Incorrect,Incorrect,False,GB,GB,False,DAL,DAL,False,6,9,True,3-1,3-2,True,away,neutral,True,0.201,0.025,True,4,5,True,1,0,True,0,0,False,strong,strong,False,0.6,1.0,True,mixed,strong,True,True,True,2025-09-25,2025-09-25,regular_season_to_date,regular_season_to_date,4,4,52,52,55,55,2025-09-21,2025-09-21,GB holds the broader matchup edge,"This matchup is close overall, with a slight lean toward GB",Core Areas support the same side as the signal lean,"Core Areas are nearly even, limiting confidence","{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""away""}","{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""away"", ""Field Control (Special Teams)"": ""home"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""away""}"
20250928_LAC@NYG,2025-09-28,LAC,NYG,18,21,LAC edge,LAC edge,False,away,away,False,Low,High,True,split_profile,confirmed_edge,True,Incorrect,Incorrect,False,LAC,LAC,False,NYG,NYG,False,4,10,True,2-2,4-0,True,home,away,True,0.11,0.429,True,3,5,True,2,0,True,0,0,False,low,strong,True,0.2,1.0,True,mixed,strong,True,True,True,2025-09-25,2025-09-25,regular_season_to_date,regular_season_to_date,4,4,52,52,52,52,2025-09-21,2025-09-21,"LAC shows a slight signal lean, but the broader profile is mixed",LAC holds the broader matchup edge,"Core Areas are split, limiting confidence",Core Areas support the same side as the signal lean,"{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""home""}","{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""away""}"
20250928_TEN@HOU,2025-09-28,TEN,HOU,0,26,None,TEN edge,True,,away,True,Low,Low,False,no_clear_edge,conflicting_profile,True,No Pick,Incorrect,True,None,TEN,True,HOU,HOU,False,2,6,True,0-3,1-3,True,home,home,False,0.265,0.183,True,2,4,True,2,1,True,1,0,True,none,strong,True,0.0,0.6,True,not_applicable,mixed,True,True,True,2025-09-25,2025-09-25,regular_season_to_date,regular_season_to_date,4,4,52,52,52,52,2025-09-21,2025-09-21,No strong directional edge,"TEN has signal support, but Core Areas do not fully confirm the edge",Signals are not separated enough to support a clear lean,Core Area context conflicts with the signal lean,"{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""home"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""neutral""}","{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""home"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""away""}"
20250929_CIN@DEN,2025-09-29,CIN,DEN,3,28,DEN edge,DEN edge,False,home,home,False,High,Medium,True,confirmed_edge,confirmed_edge,False,Correct,Correct,False,DEN,DEN,False,DEN,DEN,False,6,4,True,0-4,1-3,True,home,home,False,0.653,0.49,True,1,2,True,4,3,True,0,0,False,strong,low,True,0.6,0.2,True,mixed,mixed,False,True,True,2025-09-28,2025-09-28,regular_season_to_date,regular_season_to_date,7,7,52,52,52,52,2025-09-21,2025-09-21,DEN holds the broader matchup edge,DEN holds the broader matchup edge,Core Areas support the same side as the signal lean,Core Areas support the same side as the signal lean,"{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""home"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""home""}","{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""home"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""away""}"
20251005_DEN@PHI,2025-10-05,DEN,PHI,21,17,PHI edge,PHI edge,False,home,home,False,Low,Low,False,conflicting_profile,split_profile,True,Incorrect,Incorrect,False,PHI,PHI,False,DEN,DEN,False,3,6,True,4-0,3-2,True,away,home,True,0.286,0.176,True,2,1,True,3,4,True,0,0,False,low,strong,True,0.2,0.6,True,strong,strong,False,True,True,2025-10-02,2025-10-02,regular_season_to_date,regular_season_to_date,4,4,52,52,55,55,"2025-09-28,2025-09-29","2025-09-28,2025-09-29","PHI has signal support, but Core Areas do not fully confirm the edge","PHI shows a slight signal lean, but the broader profile is mixed",Core Area context conflicts with the signal lean,"Core Areas are split, limiting confidence","{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""away""}","{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""away"", ""Field Control (Special Teams)"": ""home"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""home""}"
20251006_KC@JAX,2025-10-06,KC,JAX,28,31,None,None,False,,,False,Low,Low,False,no_clear_edge,no_clear_edge,False,No Pick,No Pick,False,None,None,False,JAX,JAX,False,0,0,False,1-3,1-2,True,neutral,neutral,False,0.023,0.002,True,3,3,False,2,2,False,0,0,False,low,low,False,0.2,0.2,False,not_applicable,not_applicable,False,True,True,2025-10-05,2025-10-05,regular_season_to_date,regular_season_to_date,7,7,52,52,52,52,2025-09-28,2025-09-28,No strong directional edge,No strong directional edge,Signals are not separated enough to support a clear lean,Signals are not separated enough to support a clear lean,"{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""home"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""away""}","{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""neutral"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""away""}"
20251012_DEN@NYJ,2025-10-12,DEN,NYJ,13,11,DEN edge,DEN edge,False,away,away,False,High,High,False,confirmed_edge,confirmed_edge,False,Correct,Correct,False,DEN,DEN,False,DEN,DEN,False,6,5,True,4-0,4-0,False,away,away,False,0.56,0.536,True,4,4,False,1,1,False,0,0,False,strong,strong,False,0.6,0.6,False,strong,strong,False,True,True,2025-10-09,2025-10-09,regular_season_to_date,regular_season_to_date,4,4,52,52,52,52,2025-10-05,2025-10-05,DEN holds the broader matchup edge,DEN holds the broader matchup edge,Core Areas support the same side as the signal lean,Core Areas support the same side as the signal lean,"{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""away""}","{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""away""}"
20251012_DET@KC,2025-10-12,DET,KC,17,30,DET edge,DET edge,False,away,away,False,Low,High,True,coin_flip_profile,confirmed_edge,True,Incorrect,Incorrect,False,DET,DET,False,KC,KC,False,4,7,True,2-2,2-1,True,neutral,away,True,0.046,0.095,True,2,3,True,2,2,False,1,0,True,none,low,True,0.0,0.2,True,strong,strong,False,True,True,2025-10-09,2025-10-09,regular_season_to_date,regular_season_to_date,4,4,52,52,52,52,"2025-10-05,2025-10-06","2025-10-05,2025-10-06","This matchup is close overall, with a slight lean toward DET",DET holds the broader matchup edge,"Core Areas are nearly even, limiting confidence",Core Areas support the same side as the signal lean,"{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""away""}","{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""neutral""}"
20251012_TEN@LV,2025-10-12,TEN,LV,10,20,TEN edge,TEN edge,False,away,away,False,Low,Low,False,split_profile,split_profile,False,Incorrect,Incorrect,False,TEN,TEN,False,LV,LV,False,3,3,False,2-2,2-2,False,home,home,False,0.179,0.185,True,3,3,False,2,2,False,0,0,False,low,low,False,0.2,0.2,False,mixed,mixed,False,True,True,2025-10-09,2025-10-09,regular_season_to_date,regular_season_to_date,4,4,52,52,52,52,2025-10-05,2025-10-05,"TEN shows a slight signal lean, but the broader profile is mixed","TEN shows a slight signal lean, but the broader profile is mixed","Core Areas are split, limiting confidence","Core Areas are split, limiting confidence","{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""home""}","{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""home""}"
20251019_LAR@JAX,2025-10-19,LAR,JAX,35,7,None,None,False,,,False,Low,Low,False,no_clear_edge,no_clear_edge,False,No Pick,No Pick,False,None,None,False,LAR,LAR,False,1,0,True,4-0,4-0,False,away,away,False,0.269,0.449,True,3,3,False,2,2,False,0,0,False,low,low,False,0.2,0.2,False,not_applicable,not_applicable,False,True,True,2025-10-16,2025-10-16,regular_season_to_date,regular_season_to_date,4,4,52,52,52,52,2025-10-12,2025-10-12,No strong directional edge,No strong directional edge,Signals are not separated enough to support a clear lean,Signals are not separated enough to support a clear lean,"{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""away""}","{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""away""}"
20251019_NYG@DEN,2025-10-19,NYG,DEN,32,33,DEN edge,DEN edge,False,home,home,False,Medium,Medium,False,confirmed_edge,confirmed_edge,False,Correct,Correct,False,DEN,DEN,False,DEN,DEN,False,4,4,False,1-2,0-4,True,home,home,False,0.142,0.329,True,2,1,True,3,3,False,0,1,True,low,moderate,True,0.2,0.4,True,mixed,strong,True,True,True,2025-10-16,2025-10-16,regular_season_to_date,regular_season_to_date,7,7,52,52,52,52,"2025-10-09,2025-10-12","2025-10-09,2025-10-12",DEN holds the broader matchup edge,DEN holds the broader matchup edge,Core Areas support the same side as the signal lean,Core Areas support the same side as the signal lean,"{""Defensive Control"": ""neutral"", ""Disruption and Turnovers"": ""home"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""away""}","{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""home"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""home""}"
20251019_WSH@DAL,2025-10-19,WSH,DAL,22,44,None,None,False,,,False,Low,Low,False,no_clear_edge,no_clear_edge,False,No Pick,No Pick,False,None,None,False,DAL,DAL,False,2,1,True,1-2,1-3,True,home,home,False,0.284,0.386,True,2,2,False,3,3,False,0,0,False,low,low,False,0.2,0.2,False,not_applicable,not_applicable,False,True,True,2025-10-16,2025-10-16,regular_season_to_date,regular_season_to_date,4,4,52,52,55,55,"2025-10-12,2025-10-13","2025-10-12,2025-10-13",No strong directional edge,No strong directional edge,Signals are not separated enough to support a clear lean,Signals are not separated enough to support a clear lean,"{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""neutral"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""home""}","{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""neutral"", ""Field Control (Special Teams)"": ""home"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""home""}"
20251026_BUF@CAR,2025-10-26,BUF,CAR,40,9,BUF edge,BUF edge,False,away,away,False,Low,Low,False,coin_flip_profile,coin_flip_profile,False,Correct,Correct,False,BUF,BUF,False,BUF,BUF,False,5,9,True,2-1,2-2,True,neutral,neutral,False,0.026,0.012,True,3,4,True,2,1,True,0,0,False,low,strong,True,0.2,0.6,True,strong,strong,False,True,True,2025-10-23,2025-10-23,regular_season_to_date,regular_season_to_date,10,10,52,52,52,52,"2025-10-13,2025-10-19","2025-10-13,2025-10-19","This matchup is close overall, with a slight lean toward BUF","This matchup is close overall, with a slight lean toward BUF","Core Areas are nearly even, limiting confidence","Core Areas are nearly even, limiting confidence","{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""neutral""}","{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""away""}"
20251026_DAL@DEN,2025-10-26,DAL,DEN,24,44,DAL edge,DAL edge,False,away,away,False,Low,Medium,True,conflicting_profile,confirmed_edge,True,Incorrect,Incorrect,False,DAL,DAL,False,DEN,DEN,False,5,3,True,1-3,3-1,True,home,away,True,0.19,0.301,True,4,3,True,1,2,True,0,0,False,strong,low,True,0.6,0.2,True,mixed,mixed,False,True,True,2025-10-23,2025-10-23,regular_season_to_date,regular_season_to_date,4,4,55,55,52,52,2025-10-19,2025-10-19,"DAL has signal support, but Core Areas do not fully confirm the edge",DAL holds the broader matchup edge,Core Area context conflicts with the signal lean,Core Areas support the same side as the signal lean,"{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""home"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""away""}","{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""neutral"", ""Field Control (Special Teams)"": ""away"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""away""}"
20251026_NYJ@CIN,2025-10-26,NYJ,CIN,39,38,None,CIN edge,True,,home,True,Low,Medium,True,no_clear_edge,confirmed_edge,True,No Pick,Incorrect,True,None,CIN,True,NYJ,NYJ,False,2,4,True,3-0,1-3,True,away,home,True,0.129,0.139,True,2,1,True,3,4,True,0,0,False,low,strong,True,0.2,0.6,True,not_applicable,mixed,True,True,True,2025-10-23,2025-10-23,regular_season_to_date,regular_season_to_date,7,7,52,52,52,52,"2025-10-16,2025-10-19","2025-10-16,2025-10-19",No strong directional edge,CIN holds the broader matchup edge,Signals are not separated enough to support a clear lean,Core Areas support the same side as the signal lean,"{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""away"", ""Offensive Output"": ""away"", ""Scoring Efficiency"": ""neutral""}","{""Defensive Control"": ""away"", ""Disruption and Turnovers"": ""home"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""home""}"
20251026_TEN@IND,2025-10-26,TEN,IND,14,38,IND edge,IND edge,False,home,home,False,High,High,False,confirmed_edge,confirmed_edge,False,Correct,Correct,False,IND,IND,False,IND,IND,False,7,7,False,0-4,0-4,False,home,home,False,0.581,0.663,True,0,0,False,5,5,False,0,0,False,strong,strong,False,1.0,1.0,False,mixed,mixed,False,True,True,2025-10-23,2025-10-23,regular_season_to_date,regular_season_to_date,4,4,52,52,52,52,2025-10-19,2025-10-19,IND holds the broader matchup edge,IND holds the broader matchup edge,Core Areas support the same side as the signal lean,Core Areas support the same side as the signal lean,"{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""home"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""home""}","{""Defensive Control"": ""home"", ""Disruption and Turnovers"": ""home"", ""Offensive Output"": ""home"", ""Scoring Efficiency"": ""home""}"
